bikeID,Age,Gender,TripDuration,StartStation,EndStation
20998,43,MALE,00:12:48,11 Ave & W 41 St,W 16 St & The High Line
15314,42,MALE,00:08:29,Stanton St & Chrystie St,Stanton St & Mangin St
15223,34,FEMALE,00:22:48,Front St & Washington St,N 11 St & Wythe Ave
15081,46,MALE,00:11:44,Broad St & Bridge St,Cleveland Pl & Spring St
18060,36,MALE,00:22:36,Front St & Washington St,N 11 St & Wythe Ave
23479,66,MALE,00:10:01,2 Ave & E 31 St,E 14 St & Avenue B
23423,39,MALE,00:12:24,11 Ave & W 41 St,W 16 St & The High Line
23491,56,MALE,00:18:45,W 11 St & 6 Ave,Pitt St & Stanton St
23532,55,FEMALE,00:08:40,E 12 St & 3 Ave,Cleveland Pl & Spring St
19263,33,FEMALE,00:08:45,Broadway & W 24 St,Perry St & Bleecker St
23114,39,FEMALE,00:14:49,Shevchenko Pl & E 7 St,9 Ave & W 22 St
20345,48,MALE,00:23:46,Barclay St & Church St,E 25 St & 2 Ave
23545,50,FEMALE,00:22:58,W 11 St & 6 Ave,W 13 St & 6 Ave
21223,52,MALE,00:13:51,E 14 St & Avenue B,Elizabeth St & Hester St
20038,66,FEMALE,00:12:53,Pike St & E Broadway,E 2 St & Avenue B
22026,55,FEMALE,00:25:49,Nassau St & Navy St,E 12 St & 3 Ave
18131,59,MALE,00:11:23,8 Ave & W 31 St,W 16 St & The High Line
14817,40,MALE,00:09:31,Shevchenko Pl & E 7 St,Washington St & Gansevoort St
19305,71,MALE,00:09:35,E 58 St & 3 Ave,E 72 St & York Ave
14997,39,MALE,00:11:47,E 60 St & York Ave,Grand Army Plaza & Central Park S
17704,61,MALE,00:13:19,S Portland Ave & Hanson Pl,Fulton St & Utica Ave
22955,45,MALE,00:16:15,Suffolk St & Stanton St,W 22 St & 8 Ave
18088,38,MALE,00:32:17,Maiden Ln & Pearl St,Washington Pl & 6 Ave
22176,60,MALE,00:10:48,2 Ave & E 31 St,E 13 St & Avenue A
17265,37,FEMALE,00:16:07,E 47 St & 2 Ave,W 29 St & 9 Ave
23884,37,MALE,00:11:03,E 10 St & Avenue A,1 Ave & E 30 St
23665,59,MALE,00:13:24,W 31 St & 7 Ave,W 52 St & 11 Ave
15249,27,MALE,00:30:59,E 3 St & 1 Ave,Central Park West & W 85 St
24325,63,MALE,00:10:11,2 Ave & E 31 St,E 13 St & Avenue A
16554,44,FEMALE,00:12:09,Allen St & Rivington St,Harrison St & Hudson St
22483,69,MALE,00:26:47,Lawrence St & Willoughby St,Market St & Cherry St
23753,34,MALE,00:14:32,E 31 St & 3 Ave,Allen St & Rivington St
21077,39,MALE,00:34:56,Elizabeth St & Hester St,Dean St & 4 Ave
18693,31,MALE,00:11:26,E 25 St & 1 Ave,W 33 St & 7 Ave
22115,51,MALE,00:12:25,W 37 St & 5 Ave,W 4 St & 7 Ave S
21655,35,FEMALE,00:10:18,E 33 St & 2 Ave,Broadway & W 24 St
17722,67,FEMALE,00:08:24,Bialystoker Pl & Delancey St,Stanton St & Chrystie St
17135,41,MALE,00:08:39,Hudson St & Reade St,Duane St & Greenwich St
21539,66,MALE,00:19:29,W 21 St & 6 Ave,11 Ave & W 41 St
23938,42,MALE,00:16:44,Columbus Ave & W 72 St,W 27 St & 7 Ave
19308,40,MALE,00:09:59,Division Ave & Hooper St,N 8 St & Driggs Ave
15374,51,MALE,00:17:43,W 22 St & 10 Ave,E 3 St & 1 Ave
23389,56,FEMALE,00:24:46,W 70 St & Amsterdam Ave,E 41 St & Madison Ave
17959,36,MALE,00:28:18,9 Ave & W 45 St,South End Ave & Liberty St
23864,48,FEMALE,00:09:59,1 Ave & E 62 St,E 85 St & 3 Ave
23354,40,FEMALE,00:25:58,Broadway & Roebling St,Bayard St & Baxter St
18149,75,MALE,00:20:08,Lafayette St & E 8 St,W 45 St & 8 Ave
24327,31,MALE,00:15:46,E 17 St & Broadway,Maiden Ln & Pearl St
17817,74,FEMALE,00:17:01,1 Ave & E 30 St,8 Ave & W 52 St
23556,40,MALE,00:13:26,Broadway & W 32 St,W 20 St & 8 Ave
23947,62,MALE,00:18:45,W 21 St & 6 Ave,Broadway & W 60 St
24162,37,MALE,00:20:09,11 Ave & W 41 St,Lexington Ave & E 63 St
17961,45,MALE,00:33:56,Broadway & W 49 St,E 6 St & Avenue D
23106,59,FEMALE,00:19:44,E 47 St & 2 Ave,W 15 St & 7 Ave
19774,42,MALE,00:08:49,E 32 St & Park Ave,E 53 St & Lexington Ave
24222,47,MALE,00:22:12,Bank St & Hudson St,E 33 St & 2 Ave
17998,36,FEMALE,00:09:46,W 52 St & 5 Ave,Broadway & W 49 St
21656,66,MALE,00:16:19,E 48 St & 3 Ave,Broadway & W 60 St
22218,35,MALE,00:08:33,W 37 St & 10 Ave,5 Ave & E 29 St
16496,46,MALE,00:19:47,1 Ave & E 68 St,E 20 St & FDR Drive
15746,55,MALE,00:16:18,W Broadway & Spring St,9 Ave & W 22 St
24006,61,MALE,00:13:21,W 45 St & 8 Ave,W 64 St & West End Ave
14816,35,MALE,00:13:27,W 63 St & Broadway,W 84 St & Broadway
17747,66,MALE,00:11:58,W 22 St & 8 Ave,W 45 St & 8 Ave
18526,74,MALE,00:28:54,Broadway & W 32 St,W 84 St & Broadway
21956,72,MALE,00:11:00,Sullivan St & Washington Sq,W 20 St & 8 Ave
23704,40,MALE,00:10:14,Pershing Square North,Broadway & E 14 St
16805,57,MALE,00:13:23,W 37 St & 5 Ave,Broadway & W 55 St
16540,39,MALE,00:22:55,Clinton St & Grand St,W 22 St & 8 Ave
17721,63,MALE,00:09:16,Cadman Plaza West & Montague St,Old Fulton St
15989,46,FEMALE,00:14:44,Lispenard St & Broadway,Front St & Maiden Ln
23027,46,FEMALE,00:12:31,W 16 St & The High Line,MacDougal St & Washington Sq
19855,63,FEMALE,00:08:32,Cadman Plaza West & Montague St,Old Fulton St
22545,53,MALE,00:12:16,W 16 St & The High Line,MacDougal St & Washington Sq
17610,33,MALE,00:09:04,E 25 St & 2 Ave,W 31 St & 7 Ave
22653,53,MALE,00:28:06,Allen St & E Houston St,Lexington Ave & E 29 St
21606,40,MALE,00:10:25,Broadway & E 22 St,E 43 St & 2 Ave
19671,42,MALE,00:35:52,W 53 St & 10 Ave,West St & Chambers St
20176,42,MALE,00:35:36,W 53 St & 10 Ave,West St & Chambers St
23331,42,MALE,00:17:10,Lafayette Ave & Fort Greene Pl,Myrtle Ave & Lewis Ave
23665,76,MALE,00:37:40,W 52 St & 11 Ave,Broadway & Battery Pl
23439,39,FEMALE,00:34:59,W 53 St & 10 Ave,West St & Chambers St
23985,53,MALE,00:39:37,Riverside Dr & W 82 St,W 13 St & Hudson St
23643,60,MALE,00:09:22,W 11 St & 6 Ave,MacDougal St & Washington Sq
24184,40,MALE,00:09:23,Dean St & 4 Ave,Johnson St & Gold St
19432,73,FEMALE,00:13:13,W 67 St & Broadway,9 Ave & W 45 St
17325,37,MALE,00:11:00,2 Ave & E 31 St,1 Ave & E 68 St
19538,36,MALE,00:15:06,Greenwich St & Warren St,South End Ave & Liberty St
23601,46,MALE,00:09:43,E 5 St & Avenue C,Allen St & E Houston St
17606,42,MALE,00:15:06,W 47 St & 10 Ave,E 48 St & 5 Ave
23453,34,MALE,00:20:29,Christopher St & Greenwich St,Elizabeth St & Hester St
23877,61,MALE,00:09:12,Stanton St & Chrystie St,Franklin St & W Broadway
23491,36,MALE,00:12:25,Pitt St & Stanton St,Bayard St & Baxter St
16435,47,MALE,00:08:51,E 11 St & 2 Ave,E 27 St & 1 Ave
19049,54,MALE,00:11:10,E 10 St & Avenue A,Broadway & E 22 St
22176,57,MALE,00:12:05,E 13 St & Avenue A,W 26 St & 8 Ave
17639,66,FEMALE,00:16:37,W 16 St & The High Line,Mott St & Prince St
23495,39,MALE,00:19:16,Clermont Ave & Park Ave,Allen St & E Houston St
15374,51,MALE,00:11:19,E 3 St & 1 Ave,Lexington Ave & E 29 St
22934,40,FEMALE,00:15:03,10 Ave & W 28 St,E 17 St & Broadway
16917,66,MALE,00:11:10,E 3 St & 1 Ave,Broadway & E 14 St
14674,39,MALE,20:18:57,Vesey Pl & River Terrace,Bus Slip & State St
19027,45,MALE,00:11:48,Washington Ave & Park Ave,Clinton St & Joralemon St
14814,60,MALE,00:17:08,E 75 St & 3 Ave,8 Ave & W 52 St
20733,42,MALE,00:15:22,W 20 St & 7 Ave,Carmine St & 6 Ave
22909,36,MALE,00:10:04,Berry St & N 8 St,N 11 St & Wythe Ave
22425,39,MALE,00:13:52,E 5 St & Avenue C,E 31 St & 3 Ave
18507,47,MALE,00:13:13,Meserole Ave & Manhattan Ave,Kent Ave & S 11 St
23845,47,MALE,00:13:05,Bank St & Washington St,11 Ave & W 27 St
19822,37,MALE,00:11:37,Perry St & Bleecker St,E 11 St & Broadway
15511,46,FEMALE,00:15:39,St Marks Pl & 2 Ave,9 Ave & W 18 St
23796,43,MALE,00:13:00,11 Ave & W 41 St,W 56 St & 6 Ave
23147,35,MALE,00:13:24,6 Ave & W 33 St,Carmine St & 6 Ave
23491,49,FEMALE,00:08:40,Bayard St & Baxter St,Madison St & Clinton St
19685,49,MALE,00:11:06,Broadway & W 49 St,E 51 St & Lexington Ave
19207,61,MALE,00:22:14,E 84 St & 1 Ave,W 56 St & 10 Ave
23962,36,MALE,00:09:33,E 55 St & 2 Ave,E 84 St & 1 Ave
19971,33,FEMALE,00:14:08,W 13 St & Hudson St,E 20 St & 2 Ave
24128,45,MALE,00:17:48,E 31 St & 3 Ave,Columbia St & Rivington St
18934,52,MALE,00:25:59,W 26 St & 8 Ave,Amsterdam Ave & W 82 St
23341,35,MALE,00:20:50,6 Ave & W 33 St,Columbia St & Rivington St
22900,44,MALE,00:08:41,University Pl & E 14 St,Cleveland Pl & Spring St
16564,42,MALE,00:12:52,E 15 St & 3 Ave,E 37 St & Lexington Ave
20373,40,FEMALE,00:10:37,E 33 St & 2 Ave,W 33 St & 7 Ave
24060,51,MALE,00:26:09,Stanton St & Chrystie St,Lafayette Ave & Classon Ave
24129,41,MALE,00:08:38,W 13 St & 7 Ave,E 13 St & Avenue A
22745,40,FEMALE,00:18:03,E 24 St & Park Ave S,Central Park West & W 68 St
14806,37,MALE,00:09:43,E 33 St & 2 Ave,W 33 St & 7 Ave
23355,43,FEMALE,00:12:19,Greenwich Ave & 8 Ave,E 2 St & 2 Ave
23412,55,MALE,00:24:41,Central Park S & 6 Ave,E 25 St & 2 Ave
18282,67,FEMALE,00:10:32,Bayard St & Baxter St,West St & Chambers St
15410,34,MALE,00:17:31,W 52 St & 9 Ave,E 15 St & 3 Ave
19269,52,MALE,00:16:46,1 Ave & E 44 St,E 81 St & 3 Ave
24257,54,MALE,00:29:20,1 Ave & E 62 St,48 Ave & 5 St
19089,42,FEMALE,00:22:52,E 10 St & 5 Ave,Madison St & Clinton St
22186,34,MALE,00:11:17,E 47 St & 2 Ave,Broadway & W 32 St
22295,49,FEMALE,00:23:36,Central Park S & 6 Ave,E 25 St & 2 Ave
15071,31,MALE,00:10:36,Fulton St & William St,Lafayette St & E 8 St
21769,73,MALE,00:16:34,W 39 St & 9 Ave,E 32 St & Park Ave
14619,64,MALE,00:14:16,Lexington Ave & E 24 St,W 18 St & 6 Ave
19912,44,MALE,00:17:46,W 25 St & 6 Ave,E 6 St & Avenue D
14792,49,MALE,00:11:33,Division St & Bowery,E 5 St & Avenue C
23388,50,FEMALE,00:23:19,1 Ave & E 62 St,W 29 St & 9 Ave
15670,45,MALE,00:19:21,1 Ave & E 62 St,W 18 St & 6 Ave
23246,44,MALE,00:10:03,E 3 St & 1 Ave,E 24 St & Park Ave S
24290,36,MALE,00:23:10,Pershing Square North,Front St & Maiden Ln
19841,68,MALE,00:23:34,W 46 St & 11 Ave,1 Ave & E 18 St
20843,61,MALE,00:11:28,Broadway & W 24 St,Sullivan St & Washington Sq
23532,54,FEMALE,00:26:23,E 2 St & Avenue B,W 20 St & 7 Ave
22851,67,MALE,00:15:48,W 43 St & 10 Ave,Broadway & E 22 St
18834,66,FEMALE,00:40:00,West St & Chambers St,Central Park West & W 68 St
23947,62,MALE,00:14:31,Broadway & W 60 St,W 47 St & 10 Ave
22112,72,MALE,00:16:44,W 56 St & 6 Ave,E 17 St & Broadway
20208,41,FEMALE,00:14:36,Division St & Bowery,Lafayette St & E 8 St
15709,82,MALE,00:09:07,Bialystoker Pl & Delancey St,E 7 St & Avenue A
23071,53,MALE,00:13:37,W 15 St & 7 Ave,University Pl & E 14 St
16529,58,MALE,00:08:59,Mott St & Prince St,W 13 St & 7 Ave
19781,63,MALE,00:15:37,E 16 St & 5 Ave,W 22 St & 10 Ave
15701,65,MALE,00:08:40,W 43 St & 6 Ave,E 37 St & Lexington Ave
16225,50,MALE,00:31:32,Lawrence St & Willoughby St,Lafayette Ave & Fort Greene Pl
15096,46,FEMALE,00:22:13,Cumberland St & Lafayette Ave,Kent Ave & N 7 St
24547,52,FEMALE,00:15:36,West St & Chambers St,W 22 St & 8 Ave
15470,46,MALE,00:14:26,E 11 St & 2 Ave,Division St & Bowery
23968,34,MALE,00:08:30,1 Ave & E 18 St,W 25 St & 6 Ave
23575,33,MALE,00:13:48,W 41 St & 8 Ave,E 37 St & Lexington Ave
24281,27,MALE,00:16:37,W 33 St & 7 Ave,E 9 St & Avenue C
23114,60,MALE,00:14:40,Greenwich Ave & Charles St,E 37 St & Lexington Ave
23619,59,MALE,00:10:34,Greenwich Ave & 8 Ave,St Marks Pl & 1 Ave
22725,37,FEMALE,00:10:25,W 18 St & 6 Ave,1 Ave & E 30 St
23736,33,MALE,00:19:23,South End Ave & Liberty St,University Pl & E 14 St
24506,37,MALE,00:21:36,MacDougal St & Prince St,Broad St & Bridge St
20078,50,MALE,00:14:32,W 16 St & The High Line,W 27 St & 7 Ave
20053,38,MALE,00:10:02,Pershing Square North,E 23 St & 1 Ave
23204,40,MALE,00:11:36,Howard St & Centre St,E 23 St & 1 Ave
20125,69,FEMALE,00:12:25,W 22 St & 8 Ave,E 32 St & Park Ave
17788,50,MALE,00:08:50,Henry St & Grand St,Mott St & Prince St
24072,50,MALE,00:17:40,Grand Army Plaza & Central Park S,Amsterdam Ave & W 82 St
22933,69,MALE,00:17:53,E 20 St & FDR Drive,E 58 St & 3 Ave
22329,34,MALE,00:15:06,Greenwich Ave & Charles St,W 56 St & 6 Ave
22597,38,MALE,00:14:33,Broadway & E 14 St,Henry St & Grand St
17873,33,MALE,00:29:37,E 84 St & Park Ave,Central Park West & W 76 St
24054,78,MALE,00:10:19,Carmine St & 6 Ave,W 20 St & 7 Ave
17172,44,MALE,00:19:45,E 72 St & York Ave,Broadway & W 60 St
18540,36,FEMALE,00:20:03,E 72 St & York Ave,Broadway & W 60 St
19441,34,FEMALE,00:29:34,E 84 St & Park Ave,Central Park West & W 76 St
23647,34,MALE,00:09:47,E 33 St & 5 Ave,9 Ave & W 18 St
23402,51,FEMALE,00:24:56,W 84 St & Broadway,1 Ave & E 62 St
22277,44,MALE,00:11:50,Vernon Blvd & 50 Ave,Driggs Ave & N Henry St
21688,35,FEMALE,00:13:50,E 2 St & Avenue B,Elizabeth St & Hester St
23394,72,MALE,00:17:21,9 Ave & W 22 St,Mercer St & Spring St
23514,47,MALE,00:16:00,E 55 St & 2 Ave,Lafayette St & E 8 St
16620,65,MALE,00:10:13,Broadway & W 49 St,W 64 St & West End Ave
15774,41,FEMALE,00:14:10,Lafayette St & E 8 St,6 Ave & W 33 St
14979,34,MALE,00:09:33,E 2 St & Avenue C,E 11 St & 1 Ave
15376,33,FEMALE,00:13:00,N 8 St & Driggs Ave,Kent Ave & S 11 St
16780,46,MALE,00:10:40,E 47 St & 2 Ave,E 33 St & 5 Ave
23760,34,FEMALE,00:12:22,2 Ave & E 31 St,E 7 St & Avenue A
21512,69,MALE,00:14:03,W 43 St & 10 Ave,W 45 St & 8 Ave
23872,40,FEMALE,00:25:57,South End Ave & Liberty St,E 11 St & 2 Ave
22263,40,MALE,00:10:30,Madison St & Clinton St,Mott St & Prince St
23697,44,MALE,00:10:32,Broadway & W 24 St,Cleveland Pl & Spring St
21278,28,MALE,00:08:55,LaGuardia Pl & W 3 St,E 2 St & Avenue C
22067,33,FEMALE,00:10:55,3 Ave & E 62 St,W 43 St & 6 Ave
24173,35,MALE,00:10:56,3 Ave & E 62 St,W 43 St & 6 Ave
19642,40,FEMALE,00:20:33,Franklin Ave & Myrtle Ave,Metropolitan Ave & Bedford Ave
17204,34,FEMALE,00:09:31,E 20 St & 2 Ave,W 22 St & 10 Ave
20609,32,MALE,00:08:33,2 Ave & E 31 St,W 26 St & 8 Ave
16298,42,MALE,00:12:07,Pitt St & Stanton St,S 5 Pl & S 4 St
15660,57,MALE,00:14:32,N Henry St & Richardson St,Throop Ave & Myrtle Ave
20333,69,MALE,00:23:24,1 Ave & E 62 St,W 82 St & Central Park West
15090,41,FEMALE,00:19:11,6 Ave & W 33 St,E 10 St & Avenue A
24281,27,MALE,00:08:34,E 9 St & Avenue C,Canal St & Rutgers St
17356,41,MALE,00:09:12,2 Ave & E 31 St,8 Ave & W 33 St
22597,31,MALE,00:18:31,Henry St & Grand St,E 33 St & 2 Ave
24129,66,MALE,00:10:31,E 13 St & Avenue A,Allen St & Hester St
16252,60,MALE,00:09:54,E 13 St & Avenue A,Allen St & Hester St
24168,37,FEMALE,00:10:44,W Broadway & Spring St,E 6 St & Avenue B
23862,50,MALE,00:09:57,Henry St & Grand St,Howard St & Centre St
23065,60,MALE,00:15:35,E 4 St & 2 Ave,Bank St & Hudson St
22406,38,MALE,00:11:56,E 20 St & FDR Drive,9 Ave & W 18 St
17322,50,MALE,00:13:32,FDR Drive & E 35 St,W 41 St & 8 Ave
22147,53,FEMALE,00:15:47,E 4 St & 2 Ave,Bank St & Hudson St
22948,52,MALE,00:08:43,W 22 St & 10 Ave,E 16 St & 5 Ave
15687,35,MALE,00:09:18,Greenwich Ave & Charles St,9 Ave & W 22 St
22709,29,FEMALE,00:39:29,E 72 St & Park Ave,Mercer St & Spring St
15881,67,MALE,00:15:08,W 21 St & 6 Ave,W 43 St & 10 Ave
20055,39,MALE,00:17:17,Broadway & W 60 St,E 84 St & Park Ave
14744,70,MALE,00:19:23,W 43 St & 10 Ave,W 84 St & Columbus Ave
19812,38,MALE,00:10:33,1 Ave & E 62 St,Queens Plaza North & Crescent St
22161,45,MALE,00:10:32,University Pl & E 14 St,Lexington Ave & E 29 St
16502,47,MALE,00:10:30,Avenue D & E 3 St,E 12 St & 3 Ave
22977,44,MALE,00:27:15,Canal St & Rutgers St,India St & Manhattan Ave
21489,57,MALE,00:08:25,E 12 St & 3 Ave,E 9 St & Avenue C
22432,39,FEMALE,00:12:52,1 Ave & E 30 St,W 20 St & 7 Ave
17306,51,MALE,00:15:20,W 13 St & 6 Ave,W 4 St & 7 Ave S
21688,35,FEMALE,00:12:29,Elizabeth St & Hester St,E 2 St & Avenue B
20163,42,MALE,00:09:35,South St & Whitehall St,Bayard St & Baxter St
18693,52,FEMALE,00:16:35,W 33 St & 7 Ave,W 52 St & 11 Ave
22545,41,FEMALE,00:10:58,MacDougal St & Washington Sq,Cleveland Pl & Spring St
22235,40,MALE,00:10:18,Hanson Pl & St Felix St,Franklin Ave & Myrtle Ave
17137,32,MALE,00:09:55,Greenwich St & W Houston St,South End Ave & Liberty St
23402,34,MALE,00:15:42,1 Ave & E 62 St,W 46 St & 11 Ave
23514,53,MALE,00:23:04,Lafayette St & E 8 St,Henry St & Grand St
23273,36,FEMALE,00:23:03,West St & Chambers St,W 52 St & 11 Ave
23154,64,FEMALE,00:31:00,Carmine St & 6 Ave,Amsterdam Ave & W 73 St
22277,40,MALE,00:09:20,Driggs Ave & N Henry St,Montrose Ave & Bushwick Ave
18592,44,MALE,00:12:19,Washington St & Gansevoort St,Shevchenko Pl & E 7 St
17325,63,FEMALE,00:24:15,1 Ave & E 68 St,Greenwich Ave & Charles St
24258,35,MALE,00:14:22,E 27 St & 1 Ave,E 81 St & York Ave
24054,43,MALE,00:13:10,E 15 St & 3 Ave,E 32 St & Park Ave
15249,32,FEMALE,00:23:47,Central Park West & W 85 St,Broadway & E 22 St
19217,43,MALE,00:08:41,S 4 St & Wythe Ave,Milton St & Franklin St
15767,57,MALE,00:08:24,Great Jones St,W 4 St & 7 Ave S
20019,32,MALE,00:09:31,Cadman Plaza E & Tillary St,Forsyth St & Canal St
16878,41,MALE,00:11:30,W 37 St & 10 Ave,Broadway & W 53 St
21081,62,MALE,00:20:01,11 Ave & W 27 St,E 53 St & Lexington Ave
17527,56,MALE,00:19:38,Bank St & Washington St,E 39 St & 2 Ave
23750,32,MALE,00:10:34,Pulaski St & Marcus Garvey Blvd,Emerson Pl & Myrtle Ave
22820,36,MALE,00:10:58,Howard St & Centre St,Pitt St & Stanton St
14851,71,MALE,00:27:57,W 67 St & Broadway,Washington Pl & Broadway
20352,36,MALE,00:09:11,Broadway & E 22 St,E 14 St & Avenue B
22646,38,MALE,00:09:17,E 12 St & 3 Ave,E 31 St & 3 Ave
19915,44,MALE,00:08:23,Cleveland Pl & Spring St,E 13 St & Avenue A
14997,37,FEMALE,00:15:41,Broadway & W 58 St,E 39 St & 2 Ave
23099,44,FEMALE,00:11:38,Harrison St & Hudson St,Allen St & Rivington St
23847,41,MALE,00:09:30,W 42 St & 8 Ave,Grand Army Plaza & Central Park S
24325,51,FEMALE,00:12:01,W 13 St & 6 Ave,E 13 St & Avenue A
22831,35,FEMALE,00:25:08,W 18 St & 6 Ave,W 56 St & 6 Ave
22725,48,MALE,00:24:25,Allen St & E Houston St,N 8 St & Driggs Ave
17656,40,FEMALE,00:12:30,E 58 St & 3 Ave,E 33 St & 2 Ave
22611,39,MALE,00:20:48,E 23 St & 1 Ave,W 45 St & 8 Ave
22772,34,FEMALE,00:08:50,Washington Pl & 6 Ave,W 17 St & 8 Ave
22336,32,FEMALE,00:14:04,Grand St & Greene St,E 10 St & Avenue A
23086,47,MALE,00:08:27,9 Ave & W 22 St,Carmine St & 6 Ave
15730,35,FEMALE,00:09:20,St Marks Pl & 2 Ave,1 Ave & E 30 St
23273,36,FEMALE,00:39:20,W 52 St & 11 Ave,W 49 St & 8 Ave
14655,69,MALE,00:22:19,Broadway & W 24 St,Watts St & Greenwich St
24084,25,MALE,00:13:51,Peck Slip & Front St,6 Ave & Canal St
22806,56,FEMALE,00:12:09,E 33 St & 2 Ave,W 39 St & 9 Ave
22665,40,MALE,00:11:59,Forsyth St & Canal St,E 11 St & Broadway
22483,36,FEMALE,00:11:10,Forsyth St & Canal St,E 11 St & Broadway
22646,34,MALE,00:08:59,E 31 St & 3 Ave,E 51 St & 1 Ave
17710,55,MALE,00:10:13,Pershing Square North,2 Ave & E 31 St
15299,39,FEMALE,00:23:17,2 Ave & E 31 St,Broadway & W 60 St
16271,36,FEMALE,00:12:17,Cleveland Pl & Spring St,E 9 St & Avenue C
23261,43,FEMALE,00:19:18,Pike St & E Broadway,Broadway & E 22 St
22651,63,MALE,00:12:38,W 22 St & 8 Ave,E 16 St & Irving Pl
17817,55,FEMALE,00:09:57,8 Ave & W 52 St,W 31 St & 7 Ave
23165,37,MALE,00:12:04,W 4 St & 7 Ave S,St Marks Pl & 2 Ave
18292,39,FEMALE,00:19:27,Cumberland St & Lafayette Ave,Putnam Ave & Throop Ave
22078,36,MALE,00:12:04,E 11 St & 2 Ave,W 37 St & 5 Ave
24547,61,MALE,00:08:38,W 22 St & 8 Ave,W 4 St & 7 Ave S
15414,41,MALE,00:11:04,Murray St & West St,Broadway & Battery Pl
16380,36,MALE,00:11:09,W 52 St & 9 Ave,8 Ave & W 33 St
22646,31,FEMALE,00:10:14,E 51 St & 1 Ave,E 33 St & 2 Ave
21416,33,MALE,00:08:38,Broadway & E 14 St,W 13 St & Hudson St
20861,35,FEMALE,00:08:53,Broadway & E 14 St,W 13 St & Hudson St
20280,38,MALE,00:23:32,Henry St & Poplar St,Division Ave & Hooper St
20314,45,MALE,00:09:16,Devoe St & Leonard St,Greenpoint Ave & Manhattan Ave
22772,41,MALE,00:12:59,W 17 St & 8 Ave,Mott St & Prince St
22597,39,MALE,00:08:48,E 33 St & 2 Ave,W 33 St & 7 Ave
20664,68,MALE,00:57:45,Cliff St & Fulton St,Lafayette St & E 8 St
22083,70,MALE,00:58:48,Cliff St & Fulton St,Lafayette St & E 8 St
17508,41,MALE,00:08:41,E 33 St & 2 Ave,W 33 St & 7 Ave
23729,43,MALE,00:19:10,Lexington Ave & E 24 St,Sullivan St & Washington Sq
23580,64,MALE,00:14:04,Mott St & Prince St,E 2 St & Avenue B
23095,33,MALE,00:12:40,Greenwich St & N Moore St,University Pl & E 14 St
23714,39,FEMALE,00:09:01,St Marks Pl & 2 Ave,Pike St & Monroe St
15688,56,MALE,00:15:54,Pitt St & Stanton St,Perry St & Bleecker St
15499,54,MALE,00:24:51,E 7 St & Avenue A,9 Ave & W 22 St
23874,70,MALE,00:18:17,E 2 St & 2 Ave,St Marks Pl & 1 Ave
18202,58,MALE,00:12:16,W 22 St & 8 Ave,W 47 St & 10 Ave
17800,39,MALE,00:13:37,Lafayette St & Jersey St,Elizabeth St & Hester St
20719,35,MALE,00:26:04,Broadway & W 49 St,E 75 St & 3 Ave
16069,41,MALE,00:09:55,Allen St & E Houston St,Cherry St
15244,51,MALE,00:13:44,W 15 St & 7 Ave,9 Ave & W 16 St
19831,53,MALE,00:13:25,Lafayette St & E 8 St,E 37 St & Lexington Ave
15318,57,MALE,00:24:58,Harrison St & Hudson St,W 20 St & 8 Ave
23785,43,MALE,00:12:37,Christopher St & Greenwich St,Division St & Bowery
19703,34,FEMALE,00:14:52,Kosciuszko St & Tompkins Ave,Metropolitan Ave & Meeker Ave
17008,38,FEMALE,00:34:53,W 74 St & Columbus Ave,E 9 St & Avenue C
15895,54,FEMALE,00:21:55,W 41 St & 8 Ave,E 20 St & 2 Ave
16206,43,MALE,00:15:03,Sullivan St & Washington Sq,Forsyth St & Canal St
14732,39,MALE,00:09:35,Allen St & Hester St,E 15 St & 3 Ave
23699,62,MALE,00:10:09,Bond St & Schermerhorn St,Hicks St & Montague St
21278,28,MALE,00:11:18,E 2 St & Avenue C,Carmine St & 6 Ave
22949,49,MALE,00:18:46,W 20 St & 7 Ave,Canal St & Rutgers St
23727,38,MALE,00:10:07,E 25 St & 2 Ave,E 13 St & Avenue A
21521,69,MALE,00:25:48,Lafayette St & Jersey St,E 51 St & 1 Ave
14997,57,FEMALE,00:11:36,E 39 St & 2 Ave,E 11 St & 2 Ave
23107,34,MALE,00:23:10,9 Ave & W 45 St,E 6 St & Avenue B
22642,54,MALE,00:20:16,Carmine St & 6 Ave,Norfolk St & Broome St
22486,56,MALE,00:15:36,Greenwich Ave & 8 Ave,South End Ave & Liberty St
23664,31,MALE,00:20:07,W 45 St & 8 Ave,LaGuardia Pl & W 3 St
19041,65,MALE,00:23:50,E 31 St & 3 Ave,Madison St & Clinton St
15036,32,MALE,00:26:11,Bayard St & Baxter St,E 51 St & 1 Ave
17843,49,MALE,00:23:20,Broadway & E 22 St,W 70 St & Amsterdam Ave
21569,51,MALE,00:10:44,9 Ave & W 16 St,W 15 St & 7 Ave
24163,54,FEMALE,00:08:34,Milton St & Franklin St,Wythe Ave & Metropolitan Ave
18392,37,MALE,00:15:41,W 52 St & 5 Ave,1 Ave & E 30 St
16909,40,FEMALE,00:15:14,W 52 St & 5 Ave,1 Ave & E 30 St
23566,33,FEMALE,00:16:08,Elizabeth St & Hester St,W 24 St & 7 Ave
20062,49,MALE,00:10:57,W 45 St & 8 Ave,W 67 St & Broadway
22584,31,MALE,00:13:03,Fulton St & Broadway,Greenwich St & W Houston St
